SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
22,09:29:23,2025-12-10,TT25_psf_dark,eap,,3708_Tri_blue,,,-0.007977,2.921304,-0.007999,-0.081159,0.783687,0.785748,1.692737,0.909049,8.650902,8.628211,18.636625,0.441786,7.500000,PSF-00438_20251210092923_dc9,216.596252,458.321228,0.527414,0.000000,0.000000,0.000000,0.5,0.80,0.009198,1.000000,31.22,31.31,21.09,14.83,14.83,90.83,156.7,157.6,-0.6,0,4.023,09:28:45,2025-12-10,-0.06,1,-0.000,0.000,-9999.000,0.016,0.354,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.442503,2.456470,1.655077,0.940433,0.318907,-0.065852,0.269791,0.107340,216.596252,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210092923_dc9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
23,09:29:53,2025-12-10,TT25_psf_dark,eap,,5771_Tri_blue,,,0.000979,2.921815,0.000979,0.013975,0.752954,0.752599,2.029861,1.276907,8.285824,8.289731,22.347979,0.441786,7.500000,PSF-00438_20251210092953_d12,138.130188,547.697449,0.747798,0.000000,0.000000,0.000000,0.5,0.80,0.009712,1.000000,30.51,30.49,20.82,17.68,17.68,90.83,156.7,158.6,-1.2,0,4.022,09:28:45,2025-12-10,-0.06,1,-0.000,-0.002,-0.016,-4.622,-2.735,1.403,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.441362,2.455462,1.655611,0.942786,0.322425,-0.033128,0.271764,0.107330,138.130188,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210092953_d12,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
24,09:30:25,2025-12-10,TT25_psf_dark,eap,,4942_Tri_pink,,,-0.003224,2.922784,-0.003228,-0.041073,0.818083,0.819125,1.956097,1.138014,9.018815,9.007350,21.537226,0.441786,7.500000,PSF-00438_20251210093025_7f1,327.672974,383.699310,0.146016,0.000000,0.000000,0.000000,0.5,0.80,0.010650,1.000000,33.64,33.68,20.58,17.09,17.09,90.82,156.8,158.6,-1.1,0,3.993,09:28:45,2025-12-10,-0.06,1,0.004,0.002,0.002,-0.959,-1.512,-4.047,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.446036,2.460094,1.656627,0.942865,0.325531,-0.036703,0.274102,0.107465,327.672974,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093025_7f1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
25,09:30:43,2025-12-10,TT25_psf_dark,eap,redo,,,,-0.007764,2.921535,-0.007784,-0.095924,0.819223,0.821658,1.921590,1.102367,9.046154,9.019351,21.156013,0.441786,7.500000,PSF-00438_20251210093043_7eb,342.867126,377.949371,0.092823,0.000000,0.000000,0.000000,0.5,0.80,0.001383,1.000000,33.93,34.03,20.46,16.81,16.81,90.83,156.7,158.7,-1.3,0,4.018,09:28:45,2025-12-10,-0.06,1,0.003,0.001,-0.024,-0.487,-1.411,-0.366,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.446566,2.460545,1.655317,0.943148,0.327089,-0.038357,0.275569,0.107334,342.867126,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093043_7eb,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
26,09:31:54,2025-12-10,TT25_psf_dark,eap,,1666_Tri_pink,,,-0.002360,2.922449,-0.002362,-0.028900,0.865263,0.865995,1.959216,1.093953,9.534660,9.526595,21.571089,0.441786,7.500000,PSF-00438_20251210093154_820,261.118042,394.661652,0.338375,0.000000,0.000000,0.000000,0.5,0.80,0.100605,1.000000,36.41,36.44,20.20,17.12,17.12,90.83,156.8,158.7,-1.2,1,4.018,09:28:45,2025-12-10,-0.06,1,0.001,-0.002,-9999.000,-0.762,-1.013,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.450055,2.464168,1.656276,0.943146,0.330481,-0.032333,0.282298,0.107970,261.118042,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093154_820,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
27,09:32:08,2025-12-10,TT25_psf_dark,eap,,flag2_tri_Tri_pink,,,0.003938,2.920982,0.003933,0.047189,0.871254,0.870056,1.944202,1.072948,9.579241,9.592425,21.405491,0.441786,7.500000,PSF-00438_20251210093208_e63,430.024628,483.114136,0.109890,0.000000,0.000000,0.000000,0.5,0.80,0.024634,1.000000,36.76,36.71,20.16,17.00,17.00,90.83,156.6,158.5,-1.2,1,4.018,09:28:45,2025-12-10,-0.06,1,0.000,0.001,-9999.000,-0.095,-1.736,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.450440,2.464673,1.654740,0.942778,0.331036,-0.033157,0.283606,0.107805,430.024628,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093208_e63,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
28,09:32:50,2025-12-10,TT25_psf_dark,eap,,4373_Tri_pink,,,0.006354,2.922621,0.006340,0.088386,0.878003,0.875763,2.123257,1.245255,9.642314,9.666974,23.377457,0.441786,7.500000,PSF-00438_20251210093250_14f,245.662445,604.530579,0.593631,0.000000,0.000000,0.000000,0.5,0.80,0.038861,1.000000,37.24,37.15,20.08,18.39,18.39,90.82,156.8,158.8,-1.3,0,4.013,09:28:45,2025-12-10,-0.06,1,-0.001,-0.002,-9999.000,-1.083,-1.840,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.451077,2.465379,1.656456,0.943508,0.332181,-0.017379,0.287649,0.107448,245.662445,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093250_14f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
29,09:33:36,2025-12-10,TT25_psf_dark,eap,,2573_Tri_pink,,,0.014679,2.922393,0.014606,0.200064,0.877758,0.872687,2.101470,1.223712,9.608211,9.664039,23.136997,0.441786,7.500000,PSF-00438_20251210093336_52c,140.911453,609.986877,0.768993,0.000000,0.000000,0.000000,0.5,0.80,0.091063,1.000000,37.41,37.19,20.00,18.23,18.23,90.83,156.8,137.6,12.2,0,4.016,09:28:45,2025-12-10,-0.06,1,0.001,0.001,-0.011,0.182,-0.102,0.108,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.451155,2.465630,1.656217,0.890310,0.333199,-0.018304,0.292037,0.107567,140.911453,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093336_52c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
30,09:34:02,2025-12-10,TT25_psf_dark,eap,,4777-A_Tri_pink,,,0.002419,2.921636,0.002417,0.033831,0.841851,0.840993,2.092684,1.250833,9.258846,9.268297,23.039253,0.441786,7.500000,PSF-00438_20251210093402_945,257.867218,395.585419,0.348138,0.000000,0.000000,0.000000,0.5,0.80,0.013545,1.000000,35.95,35.92,19.97,18.16,18.16,90.83,156.7,158.8,-1.3,0,3.986,09:28:45,2025-12-10,-0.06,1,0.000,-0.001,-9999.000,0.351,0.619,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.449352,2.463557,1.655423,0.943399,0.333651,-0.018648,0.294461,0.107388,257.867218,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093402_945,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
31,09:34:25,2025-12-10,TT25_psf_dark,eap,,2703_Tri_pink,,,0.037735,2.921894,0.037254,0.448108,0.847740,0.836374,1.923622,1.075882,9.208098,9.333234,21.178213,0.441786,7.500000,PSF-00438_20251210093425_8cf,133.493896,539.154785,0.752402,0.000000,0.000000,0.000000,0.5,0.80,0.019822,1.000000,36.26,35.78,19.94,16.83,16.83,90.83,156.7,153.7,1.9,0,4.014,09:28:45,2025-12-10,-0.06,1,0.002,0.001,-9999.000,0.239,0.195,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.449161,2.464009,1.655694,0.930445,0.334009,-0.032498,0.296550,0.107360,133.493896,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093425_8cf,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
32,09:34:43,2025-12-10,TT25_psf_dark,eap,,5115_Tri_pink,,,-0.000542,2.921264,-0.000542,-0.006922,0.835266,0.835442,1.977145,1.141879,9.197536,9.195601,21.766758,0.441786,7.500000,PSF-00438_20251210093443_8e0,388.746490,504.003174,0.228682,0.000000,0.000000,0.000000,0.5,0.80,0.004279,1.000000,35.78,35.79,19.91,17.26,17.26,90.83,156.6,158.7,-1.3,0,4.014,09:28:45,2025-12-10,-0.06,1,0.001,-0.000,-9999.000,0.589,0.630,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.449185,2.463325,1.655034,0.943152,0.334332,-0.027667,0.298142,0.107343,388.746490,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093443_8e0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
33,09:35:14,2025-12-10,TT25_psf_dark,eap,,4452_Tri_pink,,,0.032442,2.921027,0.032086,0.420024,0.825861,0.815197,1.996443,1.170583,8.974775,9.092178,21.979515,0.441786,7.500000,PSF-00438_20251210093514_0ea,188.326126,506.331696,0.628058,0.000000,0.000000,0.000000,0.5,0.80,0.016446,1.000000,35.46,35.00,19.88,17.42,17.42,90.83,156.6,158.6,-1.3,0,4.014,09:28:45,2025-12-10,-0.06,1,0.000,0.000,-9999.000,-0.058,1.241,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.448060,2.462861,1.654787,0.942954,0.334795,-0.025666,0.300791,0.107360,188.326126,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093514_0ea,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
34,09:35:45,2025-12-10,TT25_psf_dark,eap,,3077_Tri_pink,,,0.025153,2.921551,0.024938,0.301159,0.816243,0.808600,1.896810,1.080567,8.901898,8.986052,20.882046,0.441786,7.500000,PSF-00438_20251210093545_16c,261.002197,616.221802,0.576448,0.000000,0.000000,0.000000,0.5,0.80,0.010420,1.000000,35.14,34.81,19.83,16.61,16.61,90.83,156.7,158.9,-1.4,0,4.013,09:28:45,2025-12-10,-0.06,1,0.001,0.003,-9999.000,-0.050,-1.644,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.447807,2.462422,1.655335,0.943647,0.335422,-0.033678,0.303455,0.107342,261.002197,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093545_16c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
35,09:36:10,2025-12-10,TT25_psf_dark,eap,,955_Tri_pink,,,0.000338,2.920248,0.000338,0.004487,0.792335,0.792221,1.980840,1.188505,8.721513,8.722768,21.806955,0.441786,7.500000,PSF-00438_20251210093610_01d,168.115143,438.766479,0.616846,0.000000,0.000000,0.000000,0.5,0.80,0.012523,1.000000,34.23,34.23,19.78,17.29,17.29,90.84,156.5,158.8,-1.5,0,4.008,09:28:45,2025-12-10,-0.06,1,-0.001,-0.002,-9999.000,-0.139,0.324,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.446978,2.461118,1.653973,0.943502,0.336187,-0.025855,0.305427,0.107347,168.115143,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093610_01d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
36,09:36:45,2025-12-10,TT25_psf_dark,eap,,2547_Tri_pink,,,0.004726,2.920406,0.004718,0.064434,0.838577,0.836941,2.059176,1.220598,9.214239,9.232256,22.670343,0.441786,7.500000,PSF-00438_20251210093645_e2a,234.470123,407.238373,0.424244,0.000000,0.000000,0.000000,0.5,0.80,0.010974,1.000000,36.45,36.38,19.68,17.91,17.91,90.83,156.5,158.6,-1.3,0,4.011,09:28:45,2025-12-10,-0.06,1,-0.001,0.000,-9999.000,0.535,1.054,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.450067,2.464329,1.654138,0.942949,0.337487,-0.018282,0.308146,0.107359,234.470123,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093645_e2a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
37,09:37:34,2025-12-10,TT25_psf_dark,eap,,5267_Tri_pink,,,-0.002224,2.922232,-0.002226,-0.025028,0.842438,0.843073,1.848583,1.006145,9.280830,9.273843,20.349827,0.441786,7.500000,PSF-00438_20251210093734_674,258.891449,400.224579,0.353135,0.000000,0.000000,0.000000,0.5,0.80,0.006945,1.000000,36.99,37.02,19.52,16.20,16.20,90.84,156.8,158.1,-0.9,0,4.010,09:28:45,2025-12-10,-0.06,1,0.001,0.004,-0.019,-0.039,0.198,1.592,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.451010,2.465139,1.656048,0.941738,0.339719,-0.034478,0.311772,0.107345,258.891449,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093734_674,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
38,09:38:03,2025-12-10,TT25_psf_dark,eap,,7147_Tri_pink,,,-0.000978,2.923362,-0.000979,-0.010270,0.816762,0.817022,1.756650,0.939888,8.992892,8.990027,19.335297,0.441786,7.500000,PSF-00438_20251210093803_5d7,149.795654,447.402832,0.665188,0.000000,0.000000,0.000000,0.5,0.80,0.018899,1.000000,36.13,36.14,19.40,15.41,15.41,90.85,156.9,145.9,7.0,0,4.010,09:28:45,2025-12-10,-0.06,1,0.001,0.004,-9999.000,-0.037,0.350,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.449782,2.463924,1.657234,0.910724,0.341320,-0.041519,0.313588,0.107365,149.795654,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093803_5d7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
39,09:39:14,2025-12-10,TT25_psf_dark,eap,,989_Tri_orange,,,0.002794,2.921901,0.002792,0.040203,0.801236,0.800216,2.088866,1.287629,8.807397,8.818629,22.990633,0.441786,7.500000,PSF-00438_20251210093914_388,336.438782,361.539612,0.069428,0.000000,0.000000,0.000000,0.5,0.80,0.012847,1.000000,35.68,35.64,19.29,18.13,18.13,90.86,156.7,158.9,-1.4,0,4.008,09:28:45,2025-12-10,-0.06,1,-0.000,0.001,-9999.000,0.126,1.086,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.449089,2.463307,1.655701,0.943613,0.342827,-0.011596,0.319910,0.107717,336.438782,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093914_388,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
40,09:39:42,2025-12-10,TT25_psf_dark,eap,,flag1_tri_Tri_orange,,,-0.002890,2.920261,-0.002893,-0.040631,0.796093,0.797125,2.051973,1.255880,8.774397,8.763029,22.587191,0.441786,7.500000,PSF-00438_20251210093942_896,222.922333,662.533508,0.663530,0.000000,0.000000,0.000000,0.5,0.80,0.055150,1.000000,35.41,35.45,19.31,17.85,17.85,90.85,156.5,158.5,-1.2,0,3.978,09:39:32,2025-12-10,-0.12,1,-0.000,-0.003,-9999.000,-0.049,-0.019,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.448819,2.462983,1.653987,0.942535,0.342527,-0.014858,0.322443,0.107488,222.922333,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210093942_896,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
41,09:40:05,2025-12-10,TT25_psf_dark,eap,,4177_Tri_orange,,,-0.002340,2.921815,-0.002342,-0.035155,0.761748,0.762641,2.104090,1.342342,8.395455,8.385629,23.162657,0.441786,7.500000,PSF-00438_20251210094005_251,249.675751,637.224548,0.608182,0.000000,0.000000,0.000000,0.5,0.80,0.050646,1.000000,33.83,33.87,19.34,18.25,18.25,90.84,156.7,158.7,-1.3,0,4.006,09:39:32,2025-12-10,-0.12,1,-0.001,-0.002,-9999.000,0.252,-2.405,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.446538,2.460692,1.655611,0.943294,0.342197,-0.010858,0.324469,0.107488,249.675751,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094005_251,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
42,09:40:28,2025-12-10,TT25_psf_dark,eap,,5904_Tri_orange,,,-0.001448,2.922385,-0.001448,-0.021391,0.757939,0.758482,2.078563,1.320624,8.349444,8.343468,22.881016,0.441786,7.500000,PSF-00438_20251210094028_98f,229.019516,439.529297,0.478944,0.000000,0.000000,0.000000,0.5,0.80,0.051917,1.000000,33.62,33.65,19.35,18.06,18.06,90.84,156.8,154.7,1.3,0,4.005,09:39:32,2025-12-10,-0.12,1,-0.001,0.001,-9999.000,-0.215,-0.441,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.446221,2.460395,1.656208,0.933051,0.341979,-0.013108,0.326528,0.107545,229.019516,0.000233,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094028_98f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
43,09:40:59,2025-12-10,TT25_psf_dark,eap,,552_Tri_orange,,,0.006145,2.920989,0.006132,0.091728,0.740685,0.738353,2.078430,1.337745,8.127816,8.153481,22.879423,0.441786,7.500000,PSF-00438_20251210094059_d21,236.852997,388.975372,0.391085,0.000000,0.000000,0.000000,0.5,0.80,0.008499,1.000000,32.83,32.73,19.37,18.05,18.05,90.84,156.6,157.0,-0.3,0,3.998,09:39:32,2025-12-10,-0.12,1,0.001,0.002,-9999.000,-0.896,-0.779,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.444880,2.459229,1.654747,0.938853,0.341775,-0.013280,0.329151,0.107350,236.852997,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094059_d21,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
44,09:46:29,2025-12-10,TT25_psf_dark,eap,,3004_Tri_orange,,,-0.008733,2.919751,-0.008759,-0.124414,0.733606,0.736772,2.004530,1.270924,8.109940,8.075093,22.064653,0.441786,7.500000,PSF-00438_20251210094629_b8f,226.871613,410.197723,0.446921,0.000000,0.000000,0.000000,0.5,0.80,0.006159,1.000000,30.80,30.94,20.24,17.48,17.48,90.85,156.5,158.6,-1.3,0,3.997,09:39:32,2025-12-10,-0.12,1,0.000,0.000,-9999.000,0.055,-0.548,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.442111,2.456084,1.653454,0.942813,0.329999,-0.028908,0.357589,0.107332,226.871613,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094629_b8f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
45,09:46:50,2025-12-10,TT25_psf_dark,eap,,5877_Tri_orange,,,-0.000682,2.922474,-0.000682,-0.009313,0.728574,0.728811,1.950909,1.222334,8.022396,8.019793,21.474661,0.441786,7.500000,PSF-00438_20251210094650_cdf,336.945526,502.476807,0.329431,0.000000,0.000000,0.000000,0.5,0.80,0.051269,1.000000,30.53,30.54,20.27,17.05,17.05,90.85,156.8,158.7,-1.2,0,3.996,09:39:32,2025-12-10,-0.12,1,-0.001,-0.002,-9999.000,-1.245,-2.015,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.441519,2.455670,1.656302,0.943108,0.329545,-0.033811,0.359056,0.107651,336.945526,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094650_cdf,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
