SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,14:26:07,2025-12-10,TT25_psf,eap,,5852_Tri_orange,,,-0.005304,2.921067,-0.005313,-0.108686,0.614381,0.617150,2.443184,1.828804,6.786880,6.756431,26.868036,0.441786,7.500000,PSF-00438_20251210142607_3f4,0.000000,0.000000,0.000000,80.121521,84.012184,0.046311,0.5,0.80,4.325562,1.000000,22.67,22.77,22.35,20.65,20.65,90.93,156.6,158.6,-1.3,234,3.886,14:23:54,2025-12-10,-0.06,1,0.000,0.001,-9999.000,0.913,-0.370,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,83.725334,25,-0.176793,83.570480,83.759460,-0.188980,2.429502,2.443319,1.654828,0.943020,0.303260,-0.018051,0.150380,0.317357,80.121521,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142607_3f4,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
24,14:26:28,2025-12-10,TT25_psf,eap,,9145_Tri_orange,,,0.002804,2.921157,0.002801,0.061789,0.623629,0.622055,2.593738,1.970109,6.841313,6.858621,28.525732,0.441786,7.500000,PSF-00438_20251210142628_486,0.000000,0.000000,0.000000,97.858788,143.114502,0.316220,0.5,0.80,27.025982,1.000000,22.99,22.93,22.36,21.63,21.63,90.93,156.6,158.1,-0.9,214,3.885,14:23:54,2025-12-10,-0.06,1,0.001,0.000,-9999.000,1.498,0.533,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,141.173248,25,-1.389739,141.028412,141.127884,-0.099472,2.429746,2.443815,1.654923,0.941517,0.303067,-0.007546,0.152765,0.299507,97.858788,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142628_486,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
25,14:27:04,2025-12-10,TT25_psf,eap,,5436_Tri_orange,,,0.002289,2.922359,0.002288,0.051716,0.646999,0.645683,2.665176,2.018177,7.101194,7.115664,29.311481,0.441786,7.500000,PSF-00438_20251210142704_473,0.000000,0.000000,0.000000,82.840919,93.655479,0.115472,0.5,0.80,10.335185,1.000000,23.80,23.75,22.40,22.07,22.07,90.93,156.8,158.2,-0.9,224,3.914,14:23:54,2025-12-10,-0.06,1,0.000,0.001,-9999.000,0.502,0.003,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,93.629837,25,0.027339,93.621971,93.694557,-0.072586,2.431001,2.445065,1.656181,0.941940,0.302616,-0.003043,0.157045,0.308589,82.840919,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142704_473,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
26,14:27:25,2025-12-10,TT25_psf,eap,,2927_Tri_orange,,,-0.000748,2.922978,-0.000748,-0.016593,0.658725,0.659147,2.638399,1.979674,7.249244,7.244605,29.016911,0.441786,7.500000,PSF-00438_20251210142725_856,0.000000,0.000000,0.000000,83.969238,89.903435,0.066006,0.5,0.80,5.499290,1.000000,24.20,24.21,22.42,21.91,21.91,90.93,156.9,158.7,-1.2,208,3.887,14:23:54,2025-12-10,-0.06,1,-0.001,-0.001,-9999.000,-0.331,-0.028,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,89.840057,25,-0.051033,89.717392,89.830482,-0.113091,2.431712,2.445682,1.656831,0.943104,0.302369,-0.005104,0.159444,0.294669,83.969238,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142725_856,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
27,14:27:50,2025-12-10,TT25_psf,eap,,552_Tri_orange,,,0.010466,2.921645,0.010429,0.226606,0.656539,0.650772,2.597054,1.940514,7.156786,7.220214,28.560787,0.441786,7.500000,PSF-00438_20251210142750_de8,0.000000,0.000000,0.000000,101.501587,120.410088,0.157034,0.5,0.80,14.308858,1.000000,24.08,23.87,22.44,21.65,21.65,90.93,156.7,148.1,5.5,228,3.886,14:23:54,2025-12-10,-0.06,1,-0.001,-0.001,-9999.000,0.997,-0.868,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,120.410088,25,0.030073,120.298149,120.453079,-0.154930,2.431181,2.445497,1.655433,0.916207,0.302063,-0.008242,0.162332,0.312221,101.501587,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142750_de8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
28,14:28:14,2025-12-10,TT25_psf,eap,,3004_Tri_orange,,,0.008604,2.921318,0.008579,0.179258,0.686377,0.681815,2.552505,1.866127,7.498594,7.548766,28.072405,0.441786,7.500000,PSF-00438_20251210142814_d76,0.000000,0.000000,0.000000,95.521690,111.114632,0.140332,0.5,0.80,14.320157,1.000000,25.14,24.97,22.47,21.37,21.37,90.93,156.7,141.5,9.6,255,3.887,14:23:54,2025-12-10,-0.06,1,-0.000,-0.000,-9999.000,0.523,0.414,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,110.625748,25,-0.306198,110.602501,110.676926,-0.074425,2.432856,2.447115,1.655091,0.899919,0.301747,-0.011645,0.165076,0.336792,95.521690,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142814_d76,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
29,14:28:39,2025-12-10,TT25_psf,eap,,6875_Tri_white,,,0.007678,2.921521,0.007658,0.155740,0.677010,0.673046,2.493987,1.816977,7.401644,7.445231,27.426943,0.441786,7.500000,PSF-00438_20251210142839_cab,0.000000,0.000000,0.000000,113.434914,160.118607,0.291557,0.5,0.80,13.077032,1.000000,24.77,24.63,22.48,20.99,20.99,90.93,156.7,157.2,-0.3,112,3.916,14:23:54,2025-12-10,-0.06,1,0.000,0.001,0.002,-2.952,-3.599,-9.971,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,157.391312,25,-2.052258,156.216141,157.184921,-0.968781,2.432332,2.446554,1.655303,0.939360,0.301574,-0.015950,0.167887,0.208171,113.434914,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142839_cab,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
30,14:28:56,2025-12-10,TT25_psf,eap,,3031_Tri_white,,,-0.006757,2.920919,-0.006773,-0.140795,0.616371,0.619959,2.474638,1.858266,6.817602,6.778152,27.213261,0.441786,7.500000,PSF-00438_20251210142856_bfc,0.000000,0.000000,0.000000,95.826744,99.605659,0.037939,0.5,0.80,2.251152,1.000000,22.55,22.68,22.49,20.86,20.86,90.93,156.6,158.5,-1.2,148,3.916,14:23:54,2025-12-10,-0.06,1,-0.002,-0.002,-9999.000,0.761,-0.204,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,99.396942,25,-0.188640,99.104401,99.335999,-0.231598,2.429341,2.443110,1.654673,0.942634,0.301548,-0.017359,0.169743,0.240744,95.826744,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142856_bfc,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
31,14:29:15,2025-12-10,TT25_psf,eap,,1374_Tri_white,,,0.026269,2.922809,0.026035,0.525053,0.643503,0.630149,2.446203,1.802701,6.929954,7.076805,26.901678,0.441786,7.500000,PSF-00438_20251210142915_243,0.000000,0.000000,0.000000,107.757927,118.347290,0.089477,0.5,0.80,1.448019,1.000000,23.55,23.06,22.48,20.67,20.67,90.93,156.8,158.7,-1.2,40,3.884,14:23:54,2025-12-10,-0.06,1,0.000,-0.002,-9999.000,0.358,-0.122,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,118.347290,25,0.139430,118.132713,118.546600,-0.413887,2.429926,2.444665,1.656653,0.943088,0.301592,-0.019368,0.171878,0.143696,107.757927,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142915_243,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
32,14:29:36,2025-12-10,TT25_psf,eap,,4990_Tri_white,,,0.016257,2.921847,0.016167,0.330642,0.669590,0.661178,2.496910,1.827320,7.271340,7.363861,27.459917,0.441786,7.500000,PSF-00438_20251210142936_52a,0.000000,0.000000,0.000000,113.137726,277.035339,0.591613,0.5,0.80,28.628241,1.000000,24.51,24.20,22.48,21.01,21.01,90.93,156.7,158.5,-1.1,121,3.915,14:23:54,2025-12-10,-0.06,1,-0.000,-0.000,-9999.000,0.857,0.726,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,270.430695,25,-4.521893,270.912781,270.571320,0.341461,2.431683,2.446151,1.655645,0.942660,0.301646,-0.015674,0.174128,0.216127,113.137726,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142936_52a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
33,14:29:54,2025-12-10,TT25_psf,eap,,2563_Tri_white,,,0.004785,2.921038,0.004778,0.099767,0.641250,0.638709,2.507197,1.865947,7.024123,7.052067,27.572599,0.441786,7.500000,PSF-00438_20251210142954_5f7,0.000000,0.000000,0.000000,99.679825,155.687668,0.359745,0.5,0.80,18.797398,1.000000,23.48,23.39,22.47,21.07,21.07,90.93,156.6,158.5,-1.2,131,3.910,14:23:54,2025-12-10,-0.06,1,0.000,-0.002,-9999.000,-0.283,0.844,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,153.678421,25,-1.357844,153.597946,153.746643,-0.148697,2.430434,2.444561,1.654798,0.942774,0.301717,-0.014876,0.176196,0.224812,99.679825,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210142954_5f7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
34,14:30:13,2025-12-10,TT25_psf,eap,,1647_Tri_white,,,-0.001580,2.921273,-0.001581,-0.032123,0.687958,0.688775,2.503507,1.815549,7.574390,7.565399,27.530804,0.441786,7.500000,PSF-00438_20251210143013_a5d,0.000000,0.000000,0.000000,88.330147,91.142593,0.030858,0.5,0.80,2.369002,1.000000,25.20,25.23,22.47,21.05,21.05,90.93,156.6,158.4,-1.1,192,3.909,14:23:54,2025-12-10,-0.06,1,0.001,-0.001,-9999.000,-2.436,1.005,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,90.815666,25,-0.229649,90.542793,90.814316,-0.271523,2.433252,2.447213,1.655043,0.942283,0.301792,-0.015069,0.178261,0.279955,88.330147,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210143013_a5d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
35,14:30:32,2025-12-10,TT25_psf,eap,,6507_Tri_white,,,-0.003809,2.921024,-0.003814,-0.077456,0.712807,0.714778,2.526489,1.813682,7.860640,7.838963,27.784603,0.441786,7.500000,PSF-00438_20251210143032_fa5,0.000000,0.000000,0.000000,104.351166,119.711639,0.128312,0.5,0.80,10.384870,1.000000,26.12,26.19,22.46,21.20,21.20,90.93,156.6,158.2,-1.0,202,3.914,14:23:54,2025-12-10,-0.06,1,-0.002,-0.004,-9999.000,0.512,0.373,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,119.711639,25,0.289795,119.872574,120.125900,-0.253326,2.434711,2.448620,1.654783,0.941875,0.301884,-0.013353,0.180327,0.289316,104.351166,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210143032_fa5,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
36,14:30:50,2025-12-10,TT25_psf,eap,,5619_Tri_white,,,-0.000378,2.920508,-0.000378,-0.007623,0.696449,0.696643,2.496911,1.800462,7.660928,7.658793,27.458345,0.441786,7.500000,PSF-00438_20251210143050_e2d,0.000000,0.000000,0.000000,96.905350,110.645767,0.124184,0.5,0.80,10.430925,1.000000,25.53,25.54,22.45,21.01,21.01,90.93,156.6,158.6,-1.3,210,3.913,14:23:54,2025-12-10,-0.06,1,0.001,-0.000,-9999.000,0.100,-0.635,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,110.645767,25,0.080195,110.573532,110.760406,-0.186874,2.433726,2.447726,1.654244,0.942968,0.301973,-0.015372,0.182207,0.296201,96.905350,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210143050_e2d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
37,14:31:11,2025-12-10,TT25_psf,eap,,583_Tri_white,,,-0.004402,2.922558,-0.004408,-0.086808,0.698336,0.700543,2.457934,1.759598,7.703518,7.679249,27.028677,0.441786,7.500000,PSF-00438_20251210143111_1ac,0.000000,0.000000,0.000000,123.961685,125.406143,0.011518,0.5,0.80,1.051764,1.000000,25.62,25.70,22.44,20.75,20.75,90.94,156.8,156.4,0.2,228,3.913,14:23:54,2025-12-10,-0.06,1,-0.000,-0.002,-9999.000,-1.461,-1.547,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,125.406143,25,-0.064703,124.978783,125.313652,-0.334869,2.433963,2.447852,1.656390,0.937333,0.302071,-0.018078,0.184466,0.312657,123.961685,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210143111_1ac,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
38,14:31:33,2025-12-10,TT25_psf,eap,,6879_Tri_white,,,-0.001148,2.921624,-0.001148,-0.021669,0.694204,0.694755,2.381444,1.687241,7.640800,7.634737,26.190727,0.441786,7.500000,PSF-00438_20251210143133_575,0.000000,0.000000,0.000000,108.164909,115.075706,0.060054,0.5,0.80,4.813015,1.000000,25.49,25.51,22.43,20.24,20.24,90.93,156.7,158.7,-1.3,200,3.912,14:23:54,2025-12-10,-0.06,1,-0.000,-0.002,-9999.000,-0.919,-0.644,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,115.075706,25,0.146720,115.020988,115.285439,-0.264450,2.433678,2.447657,1.655411,0.943249,0.302249,-0.023493,0.186831,0.287539,108.164909,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210143133_575,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
39,14:32:04,2025-12-10,TT25_psf,eap,,2980_Tri_white,,,0.023733,2.921365,0.023542,0.380587,0.690318,0.680633,2.137565,1.447246,7.484764,7.591276,23.506317,0.441786,7.500000,PSF-00438_20251210143204_5ed,0.000000,0.000000,0.000000,112.966064,227.561798,0.503581,0.5,0.80,35.053005,1.000000,25.40,25.04,22.40,18.50,18.50,90.94,156.7,157.9,-0.8,174,3.902,14:23:54,2025-12-10,-0.06,1,-0.001,-0.002,-9999.000,-1.512,0.383,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,226.828690,25,-0.457475,227.558609,226.907837,0.650772,2.432974,2.447524,1.655139,0.941136,0.302658,-0.041787,0.190108,0.263843,112.966064,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210143204_5ed,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-03-10T14:27:16.709Z
