SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,14:06:52,2026-01-04,TT25_psf,eap,,5184_mai_red,,,0.024228,2.921486,0.024029,0.412282,1.000000,0.989621,2.518826,1.518827,10.961714,11.076680,27.900240,0.441786,7.500000,PSF-00438_20260104140652_045,0.000000,0.000000,0.000000,117.898819,372.760193,0.683714,0.5,0.80,62.994244,1.000000,36.42,36.04,22.56,21.15,21.15,90.28,156.7,158.2,-1.0,230,4.004,13:57:20,2026-01-04,-0.17,1,0.001,0.001,-9999.000,0.276,-0.903,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,362.708679,25,-6.914978,363.140350,362.875305,0.265045,2.449027,2.463850,1.655266,0.941866,0.300664,-0.015025,0.125618,0.314506,117.898819,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140652_045,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
24,14:07:08,2026-01-04,TT25_psf,eap,,4844_mai_red,,,0.023771,2.921195,0.023579,0.420932,0.997852,0.987253,2.577593,1.579741,10.935514,11.052922,28.551254,0.441786,7.500000,PSF-00438_20260104140708_3e0,0.000000,0.000000,0.000000,120.466232,339.731171,0.645407,0.5,0.80,47.871300,1.000000,36.38,35.99,22.55,21.52,21.52,90.28,156.6,158.4,-1.1,185,4.003,13:57:20,2026-01-04,-0.17,1,0.001,-0.001,-9999.000,0.117,0.023,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,333.031311,25,-4.665879,335.404510,333.061340,2.343170,2.448955,2.463789,1.654962,0.942286,0.300848,-0.010721,0.127486,0.274109,120.466232,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140708_3e0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
25,14:07:22,2026-01-04,TT25_psf,eap,,5600_mai_red,,,0.039791,2.921266,0.039256,0.656179,1.020395,1.003877,2.499994,1.479599,11.119868,11.302836,27.692249,0.441786,7.500000,PSF-00438_20260104140722_33d,0.000000,0.000000,0.000000,104.831818,368.020172,0.715147,0.5,0.80,48.182098,1.000000,37.23,36.63,22.53,21.03,21.03,90.28,156.6,158.4,-1.1,168,4.002,13:57:20,2026-01-04,-0.17,1,0.003,0.002,-9999.000,0.646,1.078,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,350.252502,25,-14.106993,346.484894,347.854340,-1.369446,2.449853,2.464999,1.655036,0.942509,0.301008,-0.016045,0.129169,0.258819,104.831818,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140722_33d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
26,14:07:58,2026-01-04,TT25_psf,eap,,TT24_111_mai_red,,,-0.016311,2.921649,-0.016402,-0.290263,0.988023,0.995331,2.554510,1.566487,11.023655,10.942714,28.292124,0.441786,7.500000,PSF-00438_20260104140758_1ac,0.000000,0.000000,0.000000,120.098946,430.825897,0.721236,0.5,0.80,29.288937,1.000000,36.12,36.39,22.50,21.38,21.38,90.29,156.7,158.2,-1.0,102,4.002,14:07:51,2026-01-04,-1.64,0,0.001,-0.001,-9999.000,0.008,0.095,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,414.204254,25,-12.714520,410.132660,412.650604,-2.517944,2.449519,2.465514,1.655437,0.942003,0.301390,-0.011835,0.133718,0.198628,120.098946,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140758_1ac,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
27,14:08:12,2026-01-04,TT25_psf,eap,,5122_mai_red,,,-0.054315,2.921839,-0.055344,-0.995063,0.955388,0.980446,2.547228,1.591841,10.859212,10.581674,28.212568,0.441786,7.500000,PSF-00438_20260104140812_3f7,0.000000,0.000000,0.000000,119.150162,299.812469,0.602584,0.5,0.80,56.575317,1.000000,34.95,35.87,22.49,21.33,21.33,90.29,156.7,158.4,-1.1,235,3.996,14:07:51,2026-01-04,-1.64,0,0.002,0.001,-9999.000,0.173,0.565,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,296.381592,25,-2.243632,299.039856,296.605225,2.434631,2.448787,2.463860,1.655636,0.942389,0.301522,-0.012224,0.135355,0.318447,119.150162,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140812_3f7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
28,14:08:26,2026-01-04,TT25_psf,eap,,2689_mai_red,,,-0.050761,2.922092,-0.051659,-0.946880,0.956631,0.980470,2.579104,1.622473,10.859725,10.595683,28.566248,0.441786,7.500000,PSF-00438_20260104140826_132,0.000000,0.000000,0.000000,132.646317,393.991486,0.663327,0.5,0.80,34.173897,1.000000,35.02,35.89,22.48,21.53,21.53,90.29,156.7,158.3,-1.0,129,4.001,14:07:51,2026-01-04,-1.64,0,-0.001,0.001,-9999.000,0.431,0.398,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,384.920227,25,-6.335389,384.778992,384.935089,-0.156097,2.448824,2.463959,1.655901,0.942089,0.301654,-0.009869,0.137047,0.223163,132.646317,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140826_132,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
29,14:08:42,2026-01-04,TT25_psf,eap,,TT24_150_mai_red,,,-0.056632,2.923515,-0.057751,-1.081363,0.945489,0.972687,2.602818,1.657329,10.773516,10.472275,28.828913,0.441786,7.500000,PSF-00438_20260104140842_531,0.000000,0.000000,0.000000,95.516678,283.540527,0.663129,0.5,0.80,58.543457,1.000000,34.63,35.63,22.47,21.68,21.68,90.29,156.9,158.3,-0.9,221,3.996,14:07:51,2026-01-04,-1.64,0,0.002,-0.001,-9999.000,1.489,-0.627,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,276.600128,25,-4.551054,286.707397,277.034821,9.672577,2.448454,2.463412,1.657395,0.942260,0.301776,-0.008107,0.138921,0.305844,95.516678,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140842_531,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
30,14:09:10,2026-01-04,TT25_psf,eap,,2546_mai_orange,,,-0.064096,2.922513,-0.065533,-1.216341,0.976251,1.006856,2.618571,1.642320,11.152407,10.813413,29.004511,0.441786,7.500000,PSF-00438_20260104140910_78f,0.000000,0.000000,0.000000,112.353447,310.936432,0.638661,0.5,0.80,21.547585,1.000000,35.79,36.92,22.45,21.78,21.78,90.28,156.8,158.3,-0.9,84,4.000,14:07:51,2026-01-04,-1.64,0,-0.001,-0.001,-9999.000,0.203,0.216,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,306.857239,25,-2.772188,307.333954,306.973602,0.360352,2.450275,2.465066,1.656342,0.942085,0.301980,-0.006829,0.142287,0.183177,112.353447,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140910_78f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
31,14:09:32,2026-01-04,TT25_psf,eap,,5506_mai_orange,,,-0.067409,2.922688,-0.069000,-1.227789,0.958936,0.989830,2.534305,1.575369,10.963916,10.621712,28.071383,0.441786,7.500000,PSF-00438_20260104140932_da6,0.000000,0.000000,0.000000,107.588409,200.592041,0.463646,0.5,0.80,38.563713,1.000000,35.19,36.32,22.44,21.25,21.25,90.28,156.8,139.9,10.8,208,3.995,14:07:51,2026-01-04,-1.64,0,0.000,0.002,-9999.000,0.204,0.277,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,197.074417,25,-2.354811,197.402008,197.225861,0.176147,2.449437,2.464206,1.656526,0.895747,0.302127,-0.012576,0.144797,0.294355,107.588409,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140932_da6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
32,14:09:50,2026-01-04,TT25_psf,eap,,1689_mai_orange,,,-0.066046,2.923142,-0.067573,-1.216380,0.950178,0.980776,2.543801,1.593622,10.864107,10.525171,28.177805,0.441786,7.500000,PSF-00438_20260104140950_867,0.000000,0.000000,0.000000,134.965179,298.889435,0.548444,0.5,0.80,30.798367,1.000000,34.89,36.01,22.43,21.31,21.31,90.28,156.9,158.1,-0.8,140,3.999,14:07:51,2026-01-04,-1.64,0,-0.000,-0.001,-9999.000,1.212,2.948,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,298.102844,25,-0.413732,299.022308,298.298004,0.724304,2.449010,2.463791,1.657003,0.941577,0.302281,-0.011765,0.146929,0.233591,134.965179,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104140950_867,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
33,14:10:09,2026-01-04,TT25_psf,eap,,6495_mai_orange,,,-0.075181,2.922407,-0.077166,-1.447449,0.949005,0.985437,2.608983,1.659978,10.915854,10.512292,28.900148,0.441786,7.500000,PSF-00438_20260104141009_dd3,0.000000,0.000000,0.000000,107.804779,126.801613,0.149815,0.5,0.80,13.173106,1.000000,34.87,36.21,22.41,21.72,21.72,90.28,156.8,158.0,-0.8,220,3.998,14:07:51,2026-01-04,-1.64,0,-0.001,-0.001,-9999.000,0.914,1.772,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,126.801613,25,0.071993,126.761200,126.904526,-0.143326,2.449294,2.463770,1.656231,0.941371,0.302436,-0.007071,0.149115,0.305046,107.804779,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20260104141009_dd3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-11T16:13:02.852Z
